Date,Average Temperature,AverageTemperatureUncertainty,Country
2010-06-01,19.687,0.38,Paraguay
2013-06-01,19.342,0.355,Paraguay
1950-06-01,18.366,0.392,Peru
1955-06-01,18.875,0.301,Peru
1960-06-01,18.982,0.36200000000000004,Peru
1965-06-01,19.367,0.47,Peru
1970-06-01,19.235,0.293,Peru
1975-06-01,19.031,0.314,Peru
1980-06-01,19.506,0.172,Peru
1985-06-01,18.851,0.318,Peru
1990-06-01,19.175,0.41,Peru
1995-06-01,19.77,0.188,Peru
2000-06-01,19.335,0.46,Peru
2005-06-01,19.567,0.426,Peru
2010-06-01,19.762999999999998,0.42,Peru
2013-06-01,19.312,0.835,Peru
1950-06-01,27.227,0.504,Philippines
1955-06-01,27.196,0.18899999999999997,Philippines
1960-06-01,27.482,0.308,Philippines
1965-06-01,27.233,0.46399999999999997,Philippines
1970-06-01,27.732,0.214,Philippines
1975-06-01,27.464,0.257,Philippines
1980-06-01,27.491,0.39399999999999996,Philippines
1985-06-01,27.682,0.529,Philippines
1990-06-01,27.421,0.21,Philippines
1995-06-01,28.054000000000002,0.15,Philippines
2000-06-01,27.559,0.254,Philippines
2005-06-01,28.077,0.258,Philippines
2010-06-01,28.468000000000004,0.157,Philippines
2013-06-01,28.169,0.466,Philippines
1950-06-01,17.137999999999998,0.307,Poland
1955-06-01,15.375,0.166,Poland
1960-06-01,17.096,0.361,Poland
1965-06-01,16.717000000000002,0.518,Poland
1970-06-01,16.858,0.245,Poland
1975-06-01,15.927,0.23600000000000002,Poland
1980-06-01,16.046,0.16,Poland
1985-06-01,14.982000000000001,0.408,Poland
1990-06-01,16.592000000000002,0.281,Poland
1995-06-01,16.685000000000002,0.184,Poland
2000-06-01,17.378,0.256,Poland
2005-06-01,16.17,0.21,Poland
2010-06-01,17.389,0.212,Poland
2013-06-01,17.811,0.209,Poland
1950-06-01,19.914,0.26899999999999996,Portugal
1955-06-01,19.695,0.324,Portugal
1960-06-01,20.655,0.35600000000000004,Portugal
1965-06-01,20.215,0.56,Portugal
1970-06-01,18.494,0.32799999999999996,Portugal
1975-06-01,18.877,0.298,Portugal
1980-06-01,18.855999999999998,0.24100000000000002,Portugal
1985-06-01,19.51,0.355,Portugal
1990-06-01,19.885,0.451,Portugal
1995-06-01,20.362,0.218,Portugal
2000-06-01,21.368,0.278,Portugal
2005-06-01,22.543000000000006,0.205,Portugal
2010-06-01,20.221,0.243,Portugal
2013-06-01,19.987,0.449,Portugal
1950-06-01,26.423,0.293,Puerto Rico
1955-06-01,26.698,0.242,Puerto Rico
1960-06-01,27.328000000000007,0.262,Puerto Rico
1965-06-01,26.226,0.424,Puerto Rico
1970-06-01,26.805,0.32,Puerto Rico
1975-06-01,26.848000000000006,0.275,Puerto Rico
1980-06-01,27.68,0.292,Puerto Rico
1985-06-01,27.065,0.303,Puerto Rico
1990-06-01,27.274,0.16,Puerto Rico
1995-06-01,27.502,0.253,Puerto Rico
2000-06-01,27.066,0.322,Puerto Rico
2005-06-01,27.871,0.187,Puerto Rico
2010-06-01,27.754,0.28300000000000003,Puerto Rico
2013-06-01,27.206,0.35,Puerto Rico
1950-06-01,33.7,0.8,Qatar
1955-06-01,33.766,0.496,Qatar
1960-06-01,33.734,0.516,Qatar
1965-06-01,34.45,0.5660000000000001,Qatar
1970-06-01,33.674,0.97,Qatar
1975-06-01,34.2,0.485,Qatar
1980-06-01,34.38,0.424,Qatar
1985-06-01,33.327,1.074,Qatar
1990-06-01,34.407000000000004,0.479,Qatar
1995-06-01,34.429,0.614,Qatar
2000-06-01,34.825,0.738,Qatar
2005-06-01,35.449,0.687,Qatar
2010-06-01,35.894,0.37799999999999995,Qatar
2013-06-01,35.78200000000001,1.273,Qatar
1950-06-01,22.308000000000003,0.8079999999999999,Reunion
1955-06-01,21.836,0.397,Reunion
1960-06-01,22.483,0.331,Reunion
1965-06-01,21.574,0.402,Reunion
1970-06-01,22.215,0.433,Reunion
1975-06-01,22.022,0.32799999999999996,Reunion
1980-06-01,22.677,0.38299999999999995,Reunion
1985-06-01,22.403,0.36,Reunion
1990-06-01,22.828000000000007,0.446,Reunion
1995-06-01,22.613000000000003,0.504,Reunion
2000-06-01,23.063,0.389,Reunion
2005-06-01,22.971,0.39,Reunion
2010-06-01,23.822,0.44799999999999995,Reunion
2013-06-01,22.476,0.589,Reunion
1950-06-01,18.381,0.196,Romania
1955-06-01,17.212999999999994,0.28,Romania
1960-06-01,18.057,0.337,Romania
1965-06-01,18.113,0.4,Romania
1970-06-01,17.750999999999994,0.35700000000000004,Romania
1975-06-01,18.495,0.17600000000000002,Romania
1980-06-01,17.186,0.262,Romania
1985-06-01,16.543999999999997,0.33899999999999997,Romania
1990-06-01,17.869,0.4,Romania
1995-06-01,18.772,0.133,Romania
2000-06-01,19.28,0.289,Romania
2005-06-01,17.413999999999998,0.213,Romania
2010-06-01,19.152,0.35700000000000004,Romania
2013-06-01,19.449,0.358,Romania
1950-06-01,11.514,0.231,Russia
1955-06-01,12.042,0.21899999999999997,Russia
1960-06-01,12.295,0.27699999999999997,Russia
1965-06-01,11.298,0.508,Russia
1970-06-01,11.279000000000002,0.239,Russia
1975-06-01,12.368,0.233,Russia
1980-06-01,11.835999999999999,0.223,Russia
1985-06-01,11.843,0.282,Russia
1990-06-01,12.501,0.314,Russia
1995-06-01,12.388,0.166,Russia
2000-06-01,13.247,0.26899999999999996,Russia
2005-06-01,12.988,0.214,Russia
2010-06-01,13.245999999999999,0.223,Russia
2013-06-01,13.326999999999998,0.40399999999999997,Russia
1950-06-01,19.193,0.441,Rwanda
1955-06-01,19.143,0.295,Rwanda
1960-06-01,19.465,0.604,Rwanda
1965-06-01,19.13,0.564,Rwanda
1970-06-01,19.135,0.57,Rwanda
1975-06-01,19.062,0.3,Rwanda
1980-06-01,19.347,0.192,Rwanda
1985-06-01,19.473,0.442,Rwanda
1990-06-01,20.146,0.405,Rwanda
1995-06-01,19.748,0.157,Rwanda
2000-06-01,19.875,0.6829999999999999,Rwanda
2005-06-01,20.501,1.008,Rwanda
2010-06-01,20.308,0.34600000000000003,Rwanda
2013-06-01,19.88,0.725,Rwanda
1950-06-01,27.379,0.35100000000000003,Saint Barthélemy
1955-06-01,27.929,0.455,Saint Barthélemy
1960-06-01,28.428,0.27699999999999997,Saint Barthélemy
1965-06-01,27.409,0.467,Saint Barthélemy
1970-06-01,27.803,0.451,Saint Barthélemy
1975-06-01,27.819000000000006,0.251,Saint Barthélemy
1980-06-01,28.48,0.382,Saint Barthélemy
1985-06-01,28.146,0.34,Saint Barthélemy
1990-06-01,28.06,0.342,Saint Barthélemy
1995-06-01,28.772,0.218,Saint Barthélemy
2000-06-01,28.124,0.278,Saint Barthélemy
2005-06-01,28.951,0.249,Saint Barthélemy
2010-06-01,29.0,0.42,Saint Barthélemy
2013-06-01,28.414,0.43799999999999994,Saint Barthélemy
1950-06-01,26.381,0.385,Saint Kitts And Nevis
1955-06-01,27.045,0.31,Saint Kitts And Nevis
1960-06-01,27.653,0.212,Saint Kitts And Nevis
1965-06-01,26.595,0.374,Saint Kitts And Nevis
1970-06-01,26.962,0.408,Saint Kitts And Nevis
1975-06-01,27.037,0.20199999999999999,Saint Kitts And Nevis
1980-06-01,27.764,0.305,Saint Kitts And Nevis
1985-06-01,27.233,0.332,Saint Kitts And Nevis
1990-06-01,27.267,0.38799999999999996,Saint Kitts And Nevis
1995-06-01,27.935,0.17600000000000002,Saint Kitts And Nevis
2000-06-01,27.211,0.239,Saint Kitts And Nevis
2005-06-01,28.096,0.233,Saint Kitts And Nevis
2010-06-01,28.242,0.29600000000000004,Saint Kitts And Nevis
2013-06-01,27.545,0.44299999999999995,Saint Kitts And Nevis
1950-06-01,26.876,0.272,Saint Lucia
1955-06-01,27.388,0.29100000000000004,Saint Lucia
1960-06-01,27.989,0.24,Saint Lucia
1965-06-01,27.32800000000001,0.3720000000000001,Saint Lucia
1970-06-01,27.618000000000002,0.31,Saint Lucia
1975-06-01,27.712,0.25,Saint Lucia
1980-06-01,28.021,0.262,Saint Lucia
1985-06-01,27.586,0.35,Saint Lucia
1990-06-01,27.73500000000001,0.342,Saint Lucia
1995-06-01,28.281,0.40700000000000003,Saint Lucia
2000-06-01,27.706000000000003,0.251,Saint Lucia
2005-06-01,28.23200000000001,0.242,Saint Lucia
2010-06-01,28.841,0.32,Saint Lucia
2013-06-01,28.159000000000002,0.40299999999999997,Saint Lucia
1950-06-01,27.379,0.35100000000000003,Saint Martin
1955-06-01,27.929,0.455,Saint Martin
1960-06-01,28.428,0.27699999999999997,Saint Martin
1965-06-01,27.409,0.467,Saint Martin
1970-06-01,27.803,0.451,Saint Martin
1975-06-01,27.819000000000006,0.251,Saint Martin
1980-06-01,28.48,0.382,Saint Martin
1985-06-01,28.146,0.34,Saint Martin
1990-06-01,28.06,0.342,Saint Martin
1995-06-01,28.772,0.218,Saint Martin
2000-06-01,28.124,0.278,Saint Martin
2005-06-01,28.951,0.249,Saint Martin
2010-06-01,29.0,0.42,Saint Martin
2013-06-01,28.414,0.43799999999999994,Saint Martin
1950-06-01,10.991,0.428,Saint Pierre And Miquelon
1955-06-01,10.186,0.275,Saint Pierre And Miquelon
1960-06-01,11.377,0.3670000000000001,Saint Pierre And Miquelon
1965-06-01,9.954,0.503,Saint Pierre And Miquelon
1970-06-01,10.472,0.445,Saint Pierre And Miquelon
1975-06-01,9.387,0.42100000000000004,Saint Pierre And Miquelon
1980-06-01,10.142999999999999,0.385,Saint Pierre And Miquelon
1985-06-01,9.977,0.682,Saint Pierre And Miquelon
1990-06-01,10.884,0.377,Saint Pierre And Miquelon
1995-06-01,10.345,0.205,Saint Pierre And Miquelon
2000-06-01,11.023,0.345,Saint Pierre And Miquelon
2005-06-01,10.873,0.517,Saint Pierre And Miquelon
2010-06-01,10.482,0.34600000000000003,Saint Pierre And Miquelon
2013-06-01,11.033,0.401,Saint Pierre And Miquelon
1950-06-01,26.899,0.27899999999999997,Saint Vincent And The Grenadines
1955-06-01,27.41,0.243,Saint Vincent And The Grenadines
1960-06-01,28.002,0.21100000000000002,Saint Vincent And The Grenadines
1965-06-01,27.326999999999998,0.353,Saint Vincent And The Grenadines
1970-06-01,27.636,0.29600000000000004,Saint Vincent And The Grenadines
1975-06-01,27.738000000000003,0.265,Saint Vincent And The Grenadines
1980-06-01,27.97,0.263,Saint Vincent And The Grenadines
1985-06-01,27.604,0.34600000000000003,Saint Vincent And The Grenadines
1990-06-01,27.775,0.324,Saint Vincent And The Grenadines
1995-06-01,28.28,0.428,Saint Vincent And The Grenadines
2000-06-01,27.704,0.254,Saint Vincent And The Grenadines
2005-06-01,28.25,0.251,Saint Vincent And The Grenadines
2010-06-01,28.849,0.33299999999999996,Saint Vincent And The Grenadines
2013-06-01,28.199,0.379,Saint Vincent And The Grenadines
1950-06-01,26.214,0.183,Samoa
1955-06-01,26.392,0.32299999999999995,Samoa
1960-06-01,26.54,0.317,Samoa
1965-06-01,25.988000000000003,0.6759999999999999,Samoa
1970-06-01,26.954,0.4320000000000001,Samoa
1975-06-01,26.393,0.228,Samoa
1980-06-01,26.453000000000007,0.23399999999999999,Samoa
1985-06-01,26.462,0.26,Samoa
1990-06-01,26.915,0.28800000000000003,Samoa
1995-06-01,27.225,0.235,Samoa
2000-06-01,26.654,0.634,Samoa
2005-06-01,26.738000000000003,0.37,Samoa
2010-06-01,27.28,0.423,Samoa
2013-06-01,27.364,0.359,Samoa
1950-06-01,21.74,0.389,San Marino
1955-06-01,19.157,0.325,San Marino
1960-06-01,19.979,0.461,San Marino
1965-06-01,19.468,0.584,San Marino
1970-06-01,20.389,0.379,San Marino
1975-06-01,18.629,0.278,San Marino
1980-06-01,18.292,0.364,San Marino
1985-06-01,18.995,0.41700000000000004,San Marino
1990-06-01,19.974,0.32299999999999995,San Marino
1995-06-01,18.769,0.501,San Marino
2000-06-01,22.013,0.33399999999999996,San Marino
2005-06-01,21.116,0.22399999999999998,San Marino
2010-06-01,20.695,0.306,San Marino
2013-06-01,20.265,0.512,San Marino
1950-06-01,25.866,0.19,Sao Tome And Principe
1955-06-01,25.245,0.158,Sao Tome And Principe
1960-06-01,25.466,0.322,Sao Tome And Principe
1965-06-01,25.455,0.41600000000000004,Sao Tome And Principe
1970-06-01,25.677,0.44,Sao Tome And Principe
1975-06-01,25.38300000000001,0.342,Sao Tome And Principe
1980-06-01,25.549,0.415,Sao Tome And Principe
1985-06-01,25.241,0.5660000000000001,Sao Tome And Principe
1990-06-01,25.81900000000001,0.39,Sao Tome And Principe
1995-06-01,25.786,0.537,Sao Tome And Principe
2000-06-01,25.658,0.386,Sao Tome And Principe
2005-06-01,25.288,0.8959999999999999,Sao Tome And Principe
2010-06-01,26.07,0.469,Sao Tome And Principe
2013-06-01,25.501,0.37799999999999995,Sao Tome And Principe
1950-06-01,32.883,0.365,Saudi Arabia
1955-06-01,33.493,0.585,Saudi Arabia
1960-06-01,33.298,0.598,Saudi Arabia
1965-06-01,33.736999999999995,0.662,Saudi Arabia
1970-06-01,33.368,0.752,Saudi Arabia
1975-06-01,32.616,0.42,Saudi Arabia
1980-06-01,33.712,0.42100000000000004,Saudi Arabia
1985-06-01,32.286,0.47100000000000003,Saudi Arabia
1990-06-01,33.765,0.29600000000000004,Saudi Arabia
1995-06-01,34.024,0.207,Saudi Arabia
2000-06-01,34.45800000000001,0.37,Saudi Arabia
2005-06-01,34.196000000000005,0.264,Saudi Arabia
2010-06-01,35.36199999999999,0.32899999999999996,Saudi Arabia
2013-06-01,34.45,0.847,Saudi Arabia
1950-06-01,30.529,0.24100000000000002,Senegal
1955-06-01,30.055,0.222,Senegal
1960-06-01,30.561999999999998,0.34700000000000003,Senegal
1965-06-01,29.796,0.698,Senegal
1970-06-01,31.149,0.368,Senegal
1975-06-01,30.955,0.47200000000000003,Senegal
1980-06-01,30.551,0.149,Senegal
1985-06-01,30.67,0.813,Senegal
1990-06-01,30.887,0.259,Senegal
1995-06-01,31.557,0.375,Senegal
2000-06-01,30.2,0.606,Senegal
2005-06-01,30.955,0.425,Senegal
2010-06-01,31.111,0.4,Senegal
2013-06-01,31.284,0.284,Senegal
1950-06-01,19.842,0.235,Serbia
1955-06-01,18.5,0.309,Serbia
1960-06-01,18.636000000000006,0.396,Serbia
1965-06-01,18.567,0.504,Serbia
1970-06-01,18.712,0.354,Serbia
1975-06-01,18.253,0.245,Serbia
1980-06-01,17.934,0.358,Serbia
1985-06-01,17.125,0.327,Serbia
1990-06-01,18.82,0.34700000000000003,Serbia
1995-06-01,18.798,0.091,Serbia
2000-06-01,20.573,0.376,Serbia
2005-06-01,18.332,0.28600000000000003,Serbia
2010-06-01,19.439,0.33799999999999997,Serbia
2013-06-01,19.561,0.381,Serbia
1950-06-01,26.608,0.48200000000000004,Seychelles
1955-06-01,26.087,0.865,Seychelles
1960-06-01,26.935,0.479,Seychelles
1965-06-01,26.237,0.551,Seychelles
1970-06-01,27.317,1.078,Seychelles
1975-06-01,26.994,1.369,Seychelles
1980-06-01,27.249000000000002,0.6809999999999999,Seychelles
1985-06-01,26.41,1.5590000000000002,Seychelles
1990-06-01,26.656,0.498,Seychelles
1995-06-01,27.397,0.435,Seychelles
2000-06-01,26.73500000000001,0.568,Seychelles
2005-06-01,27.324,1.26,Seychelles
2010-06-01,28.174,0.32,Seychelles
2013-06-01,27.283,0.634,Seychelles
1950-06-01,26.148000000000003,0.322,Sierra Leone
1955-06-01,25.745,0.17600000000000002,Sierra Leone
1960-06-01,26.031,0.442,Sierra Leone
1965-06-01,25.88,0.502,Sierra Leone
1970-06-01,26.526999999999997,0.40299999999999997,Sierra Leone
1975-06-01,26.145,0.17,Sierra Leone
1980-06-01,26.371,0.41200000000000003,Sierra Leone
1985-06-01,26.256,0.519,Sierra Leone
1990-06-01,26.511,0.405,Sierra Leone
1995-06-01,26.994,0.32899999999999996,Sierra Leone
2000-06-01,26.393,0.595,Sierra Leone
2005-06-01,26.791,0.588,Sierra Leone
2010-06-01,26.925,0.265,Sierra Leone
2013-06-01,26.666999999999998,0.6509999999999999,Sierra Leone
1950-06-01,27.367,0.21600000000000005,Singapore
1955-06-01,27.4,0.228,Singapore
1960-06-01,27.626,0.281,Singapore
1965-06-01,27.313000000000002,0.452,Singapore
1970-06-01,27.486,0.292,Singapore
1975-06-01,27.147,0.217,Singapore
1980-06-01,27.701,0.345,Singapore
1985-06-01,27.624000000000002,0.40399999999999997,Singapore
1990-06-01,27.856,0.353,Singapore
1995-06-01,28.083000000000002,0.233,Singapore
2000-06-01,27.358,0.364,Singapore
2005-06-01,28.251,0.243,Singapore
2010-06-01,28.024,0.364,Singapore
2013-06-01,28.66200000000001,0.431,Singapore
1950-06-01,27.379,0.35100000000000003,Sint Maarten
1955-06-01,27.929,0.455,Sint Maarten
1960-06-01,28.428,0.27699999999999997,Sint Maarten
1965-06-01,27.409,0.467,Sint Maarten
1970-06-01,27.803,0.451,Sint Maarten
1975-06-01,27.819000000000006,0.251,Sint Maarten
1980-06-01,28.48,0.382,Sint Maarten
1985-06-01,28.146,0.34,Sint Maarten
1990-06-01,28.06,0.342,Sint Maarten
1995-06-01,28.772,0.218,Sint Maarten
2000-06-01,28.124,0.278,Sint Maarten
2005-06-01,28.951,0.249,Sint Maarten
2010-06-01,29.0,0.42,Sint Maarten
2013-06-01,28.414,0.43799999999999994,Sint Maarten
1950-06-01,17.273999999999994,0.598,Slovakia
1955-06-01,15.281999999999998,0.203,Slovakia
1960-06-01,16.398,0.36,Slovakia
1965-06-01,16.134,0.47100000000000003,Slovakia
1970-06-01,16.418,0.35700000000000004,Slovakia
1975-06-01,15.912,0.239,Slovakia
1980-06-01,15.21,0.35700000000000004,Slovakia
1985-06-01,13.86,0.311,Slovakia
1990-06-01,15.780999999999999,0.424,Slovakia
1995-06-01,15.953,0.14400000000000002,Slovakia
2000-06-01,17.561,0.38799999999999996,Slovakia
2005-06-01,16.119999999999994,0.29,Slovakia
2010-06-01,17.241999999999994,0.226,Slovakia
2013-06-01,17.523,0.254,Slovakia
1950-06-01,19.842,0.575,Slovenia
1955-06-01,17.05,0.34299999999999997,Slovenia
1960-06-01,18.23,0.385,Slovenia
1965-06-01,17.677,0.45899999999999996,Slovenia
1970-06-01,18.665,0.301,Slovenia
1975-06-01,16.65,0.26,Slovenia
1980-06-01,16.727,0.36,Slovenia
1985-06-01,16.426,0.221,Slovenia
1990-06-01,17.572,0.396,Slovenia
1995-06-01,16.753,0.18899999999999997,Slovenia
2000-06-01,20.004,0.325,Slovenia
2005-06-01,18.949,0.16399999999999998,Slovenia
2010-06-01,19.178,0.172,Slovenia
2013-06-01,18.799,0.263,Slovenia
1950-06-01,26.897,0.6,Solomon Islands
1955-06-01,26.482,0.254,Solomon Islands
1960-06-01,26.688,0.693,Solomon Islands
1965-06-01,25.936999999999998,0.47200000000000003,Solomon Islands
1970-06-01,26.726,0.5,Solomon Islands
1975-06-01,26.866999999999997,0.386,Solomon Islands
1980-06-01,26.69,0.423,Solomon Islands
1985-06-01,26.787,0.382,Solomon Islands
1990-06-01,27.198,0.494,Solomon Islands
1995-06-01,27.191999999999997,0.348,Solomon Islands
2000-06-01,27.799,1.046,Solomon Islands
2005-06-01,27.253,0.318,Solomon Islands
2010-06-01,27.730999999999998,0.642,Solomon Islands
2013-06-01,26.991,0.53,Solomon Islands
1950-06-01,27.248,0.645,Somalia
1955-06-01,27.45,0.595,Somalia
1960-06-01,27.863000000000003,0.542,Somalia
1965-06-01,27.281,0.779,Somalia
1970-06-01,27.686999999999998,0.59,Somalia
1975-06-01,26.955,1.8,Somalia
1980-06-01,28.627,0.61,Somalia
1985-06-01,27.261,0.41700000000000004,Somalia
1990-06-01,27.906,0.578,Somalia
1995-06-01,28.122,0.682,Somalia
2000-06-01,28.497,0.6970000000000001,Somalia
2005-06-01,28.485,0.73,Somalia
2010-06-01,28.886,0.48100000000000004,Somalia
2013-06-01,28.416,1.4469999999999998,Somalia
1950-06-01,12.103,0.292,South Africa
1955-06-01,10.857999999999999,0.32299999999999995,South Africa
1960-06-01,11.062999999999999,0.183,South Africa
1965-06-01,9.41,0.43,South Africa
1970-06-01,11.136,0.214,South Africa
1975-06-01,11.834,0.345,South Africa
1980-06-01,11.136,0.29,South Africa
1985-06-01,11.882,0.37799999999999995,South Africa
1990-06-01,11.061,0.214,South Africa
1995-06-01,11.102,0.307,South Africa
2000-06-01,12.492,0.16699999999999998,South Africa
2005-06-01,12.25,0.131,South Africa
2010-06-01,11.277999999999999,0.318,South Africa
2013-06-01,12.020999999999999,0.33799999999999997,South Africa
1950-06-01,19.62,0.225,South America
1955-06-01,19.603,0.154,South America
1960-06-01,19.573,0.402,South America
1965-06-01,20.578000000000007,0.379,South America
1970-06-01,19.919,0.225,South America
1975-06-01,20.006,0.243,South America
1980-06-01,19.843,0.171,South America
1985-06-01,19.675,0.27,South America
1990-06-01,19.795,0.29100000000000004,South America
1995-06-01,20.248,0.235,South America
2000-06-01,20.185,0.223,South America
2005-06-01,20.852,0.12,South America
2010-06-01,20.537000000000006,0.187,South America
2013-06-01,20.734,0.225,South America
1950-06-01,-0.8170000000000001,2.066,South Georgia And The South Sandwich Isla
1955-06-01,-1.0539999999999998,0.8440000000000001,South Georgia And The South Sandwich Isla
1960-06-01,-1.773,2.702,South Georgia And The South Sandwich Isla
1965-06-01,0.1080000000000001,2.9530000000000003,South Georgia And The South Sandwich Isla
1970-06-01,-0.4749999999999999,1.952,South Georgia And The South Sandwich Isla
1975-06-01,-1.6269999999999998,5.7410000000000005,South Georgia And The South Sandwich Isla
1980-06-01,-0.813,3.156,South Georgia And The South Sandwich Isla
1985-06-01,-2.35,0.772,South Georgia And The South Sandwich Isla
1990-06-01,1.0490000000000004,0.87,South Georgia And The South Sandwich Isla
1995-06-01,-0.3029999999999998,0.883,South Georgia And The South Sandwich Isla
2000-06-01,0.111,1.4280000000000002,South Georgia And The South Sandwich Isla
2005-06-01,-0.33299999999999985,0.885,South Georgia And The South Sandwich Isla
2010-06-01,1.122,0.853,South Georgia And The South Sandwich Isla
2013-06-01,0.6970000000000001,1.7180000000000002,South Georgia And The South Sandwich Isla
1950-06-01,20.252,0.40299999999999997,South Korea
1955-06-01,21.782,0.253,South Korea
1960-06-01,21.036,0.322,South Korea
1965-06-01,21.209,0.55,South Korea
1970-06-01,19.794,0.302,South Korea
1975-06-01,20.616,0.301,South Korea
1980-06-01,21.613000000000003,0.221,South Korea
1985-06-01,20.714,0.313,South Korea
1990-06-01,21.238000000000003,0.318,South Korea
1995-06-01,20.246,0.262,South Korea
2000-06-01,21.628,0.20600000000000002,South Korea
2005-06-01,22.485,0.18899999999999997,South Korea
2010-06-01,22.451999999999998,0.325,South Korea
2013-06-01,22.436,0.485,South Korea
1950-06-01,20.750999999999998,0.272,Spain
1955-06-01,19.801,0.231,Spain
1960-06-01,20.86,0.301,Spain
1965-06-01,20.727,0.562,Spain
1970-06-01,19.471,0.316,Spain
1975-06-01,18.753,0.268,Spain
1980-06-01,18.715,0.255,Spain
1985-06-01,19.953,0.336,Spain
1990-06-01,20.59,0.325,Spain
1995-06-01,20.118,0.154,Spain
2000-06-01,21.205,0.276,Spain
2005-06-01,22.747,0.17,Spain
2010-06-01,19.872,0.272,Spain
2013-06-01,19.364,0.315,Spain
1950-06-01,27.828000000000007,0.19399999999999998,Sri Lanka
1955-06-01,27.264,0.258,Sri Lanka
1960-06-01,28.14,0.281,Sri Lanka
1965-06-01,28.055999999999997,0.389,Sri Lanka
1970-06-01,28.39,0.359,Sri Lanka
1975-06-01,27.785999999999998,0.38299999999999995,Sri Lanka
1980-06-01,28.728,0.314,Sri Lanka
1985-06-01,27.331999999999997,0.373,Sri Lanka
1990-06-01,28.155,0.266,Sri Lanka
1995-06-01,28.528,0.26899999999999996,Sri Lanka
2000-06-01,28.138,0.301,Sri Lanka
2005-06-01,28.746,0.255,Sri Lanka
2010-06-01,28.999,0.27,Sri Lanka
2013-06-01,28.434,0.51,Sri Lanka
1950-06-01,30.309,0.4270000000000001,Sudan
1955-06-01,30.125,0.335,Sudan
1960-06-01,30.995,0.335,Sudan
1965-06-01,30.618000000000002,0.35700000000000004,Sudan
1970-06-01,30.531,0.45,Sudan
1975-06-01,29.881,0.29100000000000004,Sudan
1980-06-01,30.499000000000002,0.371,Sudan
1985-06-01,30.362,0.312,Sudan
1990-06-01,30.919,0.396,Sudan
1995-06-01,31.438000000000002,0.44,Sudan
2000-06-01,30.937,0.3670000000000001,Sudan
2005-06-01,30.733,0.244,Sudan
2010-06-01,31.164,0.562,Sudan
2013-06-01,31.02,0.33299999999999996,Sudan
1950-06-01,25.949,0.149,Suriname
1955-06-01,26.184,0.33299999999999996,Suriname
1960-06-01,26.024,0.39899999999999997,Suriname
1965-06-01,26.016,0.48700000000000004,Suriname
1970-06-01,26.483,0.4,Suriname
1975-06-01,25.656,0.265,Suriname
1980-06-01,26.692,0.221,Suriname
1985-06-01,25.935,0.326,Suriname
1990-06-01,26.4,0.267,Suriname
1995-06-01,26.595,0.265,Suriname
2000-06-01,26.372,0.317,Suriname
2005-06-01,27.463,0.222,Suriname
2010-06-01,27.221,0.278,Suriname
2013-06-01,27.044,0.23399999999999999,Suriname
1950-06-01,0.402,0.782,Svalbard And Jan Mayen
1955-06-01,1.027,0.7609999999999999,Svalbard And Jan Mayen
1960-06-01,1.3230000000000002,0.9009999999999999,Svalbard And Jan Mayen
1965-06-01,0.688,0.752,Svalbard And Jan Mayen
1970-06-01,0.732,0.625,Svalbard And Jan Mayen
1975-06-01,0.08900000000000008,0.624,Svalbard And Jan Mayen
1980-06-01,1.7180000000000002,0.6409999999999999,Svalbard And Jan Mayen
1985-06-01,1.5759999999999998,0.645,Svalbard And Jan Mayen
1990-06-01,1.7269999999999999,0.574,Svalbard And Jan Mayen
1995-06-01,1.59,0.5770000000000001,Svalbard And Jan Mayen
2000-06-01,0.47600000000000003,0.605,Svalbard And Jan Mayen
2005-06-01,1.994,0.7040000000000001,Svalbard And Jan Mayen
2010-06-01,1.501,0.636,Svalbard And Jan Mayen
2013-06-01,2.4219999999999997,0.892,Svalbard And Jan Mayen
1950-06-01,14.685,0.599,Swaziland
1955-06-01,13.842,0.35,Swaziland
1960-06-01,13.643,0.214,Swaziland
1965-06-01,12.183000000000002,0.425,Swaziland
1970-06-01,14.27,0.355,Swaziland
1975-06-01,14.015,0.247,Swaziland
1980-06-01,13.523,0.391,Swaziland
1985-06-01,14.549000000000001,0.373,Swaziland
1990-06-01,14.518,0.24100000000000002,Swaziland
1995-06-01,13.977,0.442,Swaziland
2000-06-01,15.425999999999998,0.43799999999999994,Swaziland
2005-06-01,16.029,0.244,Swaziland
2010-06-01,14.593,0.607,Swaziland
2013-06-01,15.27,0.85,Swaziland
1950-06-01,12.8,0.267,Sweden
1955-06-01,10.072,0.317,Sweden
1960-06-01,13.584,0.385,Sweden
1965-06-01,12.212,0.539,Sweden
1970-06-01,14.822,0.311,Sweden
1975-06-01,11.062999999999999,0.37,Sweden
1980-06-01,14.468,0.23199999999999998,Sweden
1985-06-01,12.189,0.428,Sweden
1990-06-01,12.972,0.308,Sweden
1995-06-01,12.909,0.271,Sweden
2000-06-01,11.649,0.265,Sweden
2005-06-01,12.18,0.192,Sweden
2010-06-01,11.792,0.262,Sweden
2013-06-01,13.741,0.318,Sweden
1950-06-01,16.908,0.263,Switzerland
1955-06-01,14.161,0.11,Switzerland
1960-06-01,15.351,0.318,Switzerland
1965-06-01,14.588,0.507,Switzerland
1970-06-01,15.492,0.27,Switzerland
1975-06-01,12.997,0.298,Switzerland
1980-06-01,12.687000000000001,0.22899999999999998,Switzerland
1985-06-01,12.978000000000002,0.307,Switzerland
1990-06-01,14.002,0.249,Switzerland
